match_id,date_time,game_duration,game_type,set_name,set_number,map_id,player_nick,win,level,gold_left,placement,players_eliminated,time_eliminated,damage_to_players,trait_name,trait_num_units,trait_style,trait_current_tier,trait_total_tier
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Exoddia#MOGe,false,8,11,8,0,1532.922607,27,TFT16_Yordle,1,0,0,5
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Chronokeeper,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Defender,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Demacia,7,4,3,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Invoker,2,1,1,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Ionia,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Juggernaut,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Longshot,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Noxus,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Sorcerer,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Warden,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,FelipeCoxa#BRA,false,9,0,7,0,1887.249268,79,TFT16_Yordle,1,0,0,5
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Blacksmith,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Defender,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Freljord,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Gunslinger,2,1,1,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_HexMech,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Invoker,1,0,0,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Longshot,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Magus,1,0,0,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Piltover,6,4,3,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Soulbound,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Warden,3,2,2,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,RENEGATE#xxx,true,9,1,3,1,2210.756104,132,TFT16_Zaun,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Bilgewater,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Emperor,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Freljord,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Gunslinger,2,1,1,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_HexMech,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Juggernaut,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Longshot,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Magus,2,1,1,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Piltover,4,2,2,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Shurima,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_ShyvanaUnique,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Soulbound,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,AdpT#br1,true,9,11,1,3,2213.960205,147,TFT16_Warden,3,2,2,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Bilgewater,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Brawler,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Defender,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Demacia,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Gunslinger,1,0,0,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Invoker,1,0,0,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Ionia,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Juggernaut,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Longshot,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Noxus,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Sorcerer,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,Bonknardo#br1,true,8,0,2,1,2209.204102,151,TFT16_Yordle,8,4,4,5
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Brawler,2,1,1,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_DarkChild,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Demacia,1,0,0,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Explorer,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Freljord,1,0,0,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Invoker,4,4,2,2
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Ionia,5,2,2,4
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Sorcerer,4,2,2,3
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_TheBoss,1,3,1,1
BR1_3183397481,2025-12-26 23:45,2222.177734,standard,TFTSet16,16,22,TSkarn#BR1,true,8,5,4,0,1958.755615,86,TFT16_Yordle,1,0,0,5
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Bilgewater,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Brawler,6,4,3,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Caretaker,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Freljord,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Ionia,2,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Noxus,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Bonknardo#br1,true,8,30,1,2,2205.473389,164,TFT16_Targon,2,4,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Defender,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Explorer,5,2,2,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Freljord,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Huntress,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Invoker,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Magus,1,0,0,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Piltover,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Sorcerer,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,TSkarn#BR1,true,8,1,4,0,1872.442505,73,TFT16_Targon,2,4,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Caretaker,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Defender,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Explorer,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Juggernaut,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Magus,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Noxus,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Piltover,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Sorcerer,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Targon,1,4,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Elfwine#BR1,false,8,12,7,1,1688.610840,74,TFT16_Zaun,3,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Defender,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Demacia,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Gunslinger,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_HexMech,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Invoker,1,0,0,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Longshot,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Piltover,5,2,2,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Warden,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Yordle,1,0,0,5
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,STR#PK01,false,7,0,8,0,1343.108765,15,TFT16_Zaun,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Bilgewater,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Blacksmith,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Freljord,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Magus,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Piltover,2,1,1,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_ShadowIsles,4,2,3,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Slayer,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Vanquisher,2,1,1,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Supa#1112,false,9,1,6,0,1800.063721,79,TFT16_Warden,5,4,4,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_Emperor,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_Harvester,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_KindredUnique,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_Magus,1,0,0,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_Rapidfire,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_Shurima,3,4,2,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_Vanquisher,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,zHeckert#BR1,true,10,1,3,1,2109.598633,161,TFT16_XerathUnique,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Bilgewater,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Defender,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Gunslinger,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_HexMech,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Invoker,1,0,0,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Juggernaut,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Longshot,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Magus,1,0,0,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Piltover,6,4,3,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Soulbound,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Warden,2,1,1,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Nickson#TFT,false,8,4,5,0,1795.057129,68,TFT16_Zaun,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Defender,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Emperor,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Freljord,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Gunslinger,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_HexMech,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Invoker,1,0,0,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Longshot,1,0,0,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Magus,2,1,1,2
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Piltover,6,4,3,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Shurima,1,0,0,3
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Soulbound,1,3,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Targon,1,4,1,1
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Warden,2,1,1,4
BR1_3183377075,2025-12-26 23:06,2213.696533,standard,TFTSet16,16,22,Exoddia#MOGe,true,10,1,2,3,2205.473389,143,TFT16_Zaun,1,0,0,3
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Brawler,2,1,1,3
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Gunslinger,2,1,1,2
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Harvester,1,3,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Ionia,5,2,2,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_KindredUnique,1,3,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Rapidfire,2,1,1,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Soulbound,1,3,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Targon,1,4,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_TheBoss,1,3,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,nordico#cartz,true,9,2,1,2,2337.317871,190,TFT16_Vanquisher,1,0,0,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Blacksmith,1,3,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Brawler,1,0,0,3
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_DarkinWeapon,1,1,1,3
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Defender,1,0,0,3
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Demacia,1,0,0,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Emperor,1,3,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Gunslinger,1,0,0,2
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Ionia,5,2,2,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Magus,1,0,0,2
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Rapidfire,1,0,0,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Shurima,1,0,0,3
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Targon,1,4,1,1
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Warden,2,1,1,4
BR1_3185809909,2026-01-01 17:18,2345.520264,standard,TFTSet16,16,22,russa#kah,false,8,30,6,0,1682.450073,38,TFT16_Yordle,1,0,0,5
